Kelime | Kelimenin Frekansi | Most Likely Tag
sponsor | 13 | 0.001760120693990445
sponsored | 8 | 0.0014272121788772598
sponsors | 3 | 0.0003371165299471851
sponsorship | 2 | 8.502678343678259e-05
sport | 3 | 0.00012754017515517388
sporting | 2 | 0.0007902015013828526
sports | 13 | 0.006462035541195477
sportsman | 3 | 0.0005028916268544129
sportswriter | 2 | 8.502678343678259e-05
spot | 8 | 0.00041050903119868636
spotlight | 2 | 8.502678343678259e-05
spots | 7 | 0.006756756756756757
spotted | 4 | 0.0008685581933989577
spouse | 2 | 8.502678343678259e-05
sprained | 2 | 0.0004757373929590866
spraying | 4 | 0.0007902015013828526
spread | 13 | 0.00273224043715847
spreading | 3 | 0.001185302252074279
spreads | 2 | 0.001444043321299639
spree | 2 | 8.502678343678259e-05
spring | 30 | 0.0011903749681149562
springs | 4 | 0.006462035541195477
sprinkel | 3 | 0.0002983590253605172
sprinkle | 3 | 0.00041050903119868636
sprung | 2 | 0.0004757373929590866
spurdle | 3 | 0.0002983590253605172
spurt | 2 | 8.502678343678259e-05
spy | 4 | 0.00017005356687356519
squabbles | 2 | 0.0002247443532981234
squad | 6 | 0.00273224043715847
square | 19 | 0.003268795574553684
squared | 5 | 0.0011893434823977164
squarely | 4 | 0.0008460236886632825
squeeze | 2 | 0.00020525451559934318
squeezed | 4 | 0.0009514747859181732
squire | 2 | 8.502678343678259e-05
st. | 68 | 0.01060070671378092
stadium | 21 | 0.004274578828262509
stadtisches | 2 | 0.09090909090909091
staff | 34 | 0.001445455318425304
staffs | 3 | 0.0003371165299471851
stage | 44 | 0.0017005356687356517
stagecoach | 3 | 0.0005028916268544129
staged | 11 | 0.0019029495718363464
stages | 4 | 0.0004494887065962468
staggered | 3 | 0.0004757373929590866
staging | 2 | 0.0007902015013828526
stake | 2 | 0.00020525451559934318
stakes | 2 | 0.0007220216606498195
stalin | 8 | 0.0007956240676280457
stalin's | 4 | 0.007434944237918215
stamford | 2 | 0.0008203445447087777
stamp | 2 | 0.00020525451559934318
stamps | 2 | 0.0002247443532981234
stan | 3 | 0.0002983590253605172
stance | 3 | 0.00012754017515517388
stand | 32 | 0.0034893267651888342
stand-ins | 3 | 0.0003371165299471851
standard | 13 | 0.003395585738539898
standards | 8 | 0.0008989774131924936
standing | 6 | 0.002370604504148558
standpoint | 3 | 0.00012754017515517388
stands | 18 | 0.01694915254237288
stanley | 4 | 0.00039781203381402286
stans | 2 | 0.0035335689045936395
star | 8 | 0.00029759374202873904
stared | 2 | 0.0005790387955993051
starred | 2 | 0.0004757373929590866
stars | 6 | 0.006756756756756757
start | 48 | 0.025
started | 26 | 0.004632310364794441
starting | 17 | 0.006716712761754247
startling | 2 | 0.00020506510817184457
starts | 16 | 0.006498194945848376
state | 214 | 0.018858436007040482
state's | 10 | 0.03003003003003003
stated | 8 | 0.0017371163867979154
statement | 30 | 0.0012754017515517388
statements | 13 | 0.001460838296437802
states | 131 | 0.15347334410339256
states' | 3 | 0.10344827586206896
statesman | 4 | 0.00025144581342720644
statesmen | 3 | 0.0003371165299471851
statewide | 5 | 0.0005126627704296114
station | 23 | 0.001257229067136032
station's | 2 | 0.006006006006006006
stations | 23 | 0.002584560062928419
statistical | 4 | 0.00041013021634368914
statistics | 4 | 0.0004494887065962468
statue | 3 | 0.00012754017515517388
statues | 2 | 0.0002247443532981234
stature | 4 | 0.00017005356687356519
status | 15 | 0.0006377008757758694
statutes | 3 | 0.0003371165299471851
statutory | 2 | 0.00020506510817184457
stay | 19 | 0.022727272727272728
stayed | 8 | 0.0017371163867979154
staying | 5 | 0.0019755037534571317
steady | 2 | 0.00020506510817184457
steak | 3 | 0.0005028916268544129
steam | 3 | 0.00273224043715847
steamboat | 2 | 0.00025144581342720644
steamed | 2 | 0.00028951939779965256
steamship | 2 | 8.502678343678259e-05
steel | 8 | 0.0005028916268544129
steelers | 2 | 0.006153846153846154
steep | 2 | 0.00020506510817184457
steered | 2 | 0.0005790387955993051
stein | 14 | 0.0012928891098955744
stein's | 4 | 0.007434944237918215
stems | 7 | 0.004332129963898917
stengel | 6 | 0.0005967180507210343
step | 18 | 0.00273224043715847
stepanovich | 2 | 0.00019890601690701143
stephanie | 2 | 0.00019890601690701143
stephanotis | 2 | 8.502678343678259e-05
stephen | 7 | 0.00069617105917454
stephenson | 2 | 0.00019890601690701143
stepped | 3 | 0.0005790387955993051
stepping | 3 | 0.001185302252074279
steps | 10 | 0.001123721766490617
stepson | 2 | 0.00273224043715847
stereo | 10 | 0.0004251339171839129
stereotype | 2 | 8.502678343678259e-05
sterling | 4 | 0.002461033634126333
steve | 3 | 0.0002983590253605172
stevens | 8 | 0.0008203445447087777
stevenson | 7 | 0.00069617105917454
stew | 3 | 0.00012754017515517388
stewards | 2 | 0.0002247443532981234
stewart | 2 | 0.0008203445447087777
stick | 4 | 0.0006157635467980296
stickney | 4 | 0.00039781203381402286
stiff | 2 | 0.00020506510817184457
stiffening | 2 | 8.502678343678259e-05
still | 90 | 0.018401015228426396
stimulating | 2 | 0.0003951007506914263
stimulus | 4 | 0.00017005356687356519
stint | 2 | 8.502678343678259e-05
stirling | 2 | 0.00010253255408592229
stirred | 3 | 0.0004757373929590866
stirs | 2 | 0.001444043321299639
stock | 31 | 0.001257229067136032
stockholders | 4 | 0.0004494887065962468
stocks | 9 | 0.006756756756756757
stole | 5 | 0.0014475969889982628
stolen | 3 | 0.0007136060894386299
stone | 9 | 0.0010057832537088258
stone's | 2 | 0.0037174721189591076
stood | 8 | 0.002026635784597568
stop | 17 | 0.0026683087027914616
stopped | 11 | 0.0023161551823972205
stopping | 4 | 0.0015804030027657052
stops | 4 | 0.0007220216606498195
store | 5 | 0.00021256695859195646
stores | 8 | 0.0008989774131924936
stories | 5 | 0.0005618608832453085
storm | 7 | 0.00029759374202873904
story | 19 | 0.0007652410509310433
storyline | 2 | 8.502678343678259e-05
stove | 2 | 8.502678343678259e-05
straight | 22 | 0.0015379883112888342
strain | 4 | 0.00017005356687356519
stram | 4 | 0.00039781203381402286
stranded | 3 | 0.0007136060894386299
strange | 5 | 0.0005126627704296114
strategic | 2 | 0.00020506510817184457
strategists | 2 | 0.0002247443532981234
strategy | 6 | 0.00025508035031034776
strauss | 2 | 0.00019890601690701143
straw | 2 | 8.502678343678259e-05
straws | 2 | 0.0002247443532981234
streak | 4 | 0.00017005356687356519
streaked | 2 | 0.0005790387955993051
stream | 4 | 0.00017005356687356519
street | 51 | 0.029411764705882353
streetcar | 2 | 8.502678343678259e-05
streets | 15 | 0.004846526655896607
strength | 20 | 0.0008502678343678258
strengthen | 6 | 0.0012315270935960591
strengthened | 2 | 0.00028951939779965256
strengthening | 4 | 0.0007902015013828526
stress | 7 | 0.00041050903119868636
stressed | 6 | 0.0014475969889982628
stresses | 3 | 0.0007220216606498195
stretch | 4 | 0.00020525451559934318
stretches | 2 | 0.0002247443532981234
stretching | 3 | 0.001185302252074279
strictly | 3 | 0.0006345177664974619
strike | 18 | 0.06818181818181818
strikes | 4 | 0.001444043321299639
striking | 6 | 0.001185302252074279
strikingly | 2 | 0.0007593014426727411
string | 2 | 8.502678343678259e-05
strings | 10 | 0.006756756756756757
strip | 7 | 0.00041050903119868636
stripes | 3 | 0.0016155088852988692
strive | 3 | 0.0006157635467980296
strives | 2 | 0.001444043321299639
stroke | 7 | 0.00025508035031034776
strokes | 9 | 0.0010113495898415553
strolling | 2 | 0.0007902015013828526
strong | 41 | 0.003998769609350969
stronger | 7 | 0.025925925925925925
strongest | 6 | 0.02912621359223301
strongly | 5 | 0.0010575296108291032
struck | 19 | 0.004342790966994789
structure | 7 | 0.00025508035031034776
structured | 2 | 0.0004757373929590866
structures | 2 | 0.0002247443532981234
struggle | 14 | 0.0005526740923390869
stuart | 5 | 0.0004972650422675286
stubborn | 2 | 0.00020506510817184457
stuck | 2 | 0.00028951939779965256
student | 22 | 0.0008077544426494346
students | 37 | 0.006756756756756757
students' | 2 | 0.034482758620689655
studied | 13 | 0.014285714285714285
studies | 8 | 0.004846526655896607
studio | 6 | 0.0005028916268544129
study | 25 | 0.022727272727272728
studying | 4 | 0.0015804030027657052
stuff | 2 | 8.502678343678259e-05
stunning | 4 | 0.00041013021634368914
stupidity | 2 | 8.502678343678259e-05
style | 30 | 0.0012754017515517388
styles | 5 | 0.0005618608832453085
sub | 4 | 0.00017005356687356519
subcommittee | 4 | 0.00017005356687356519
subdivision | 2 | 8.502678343678259e-05
subject | 18 | 0.0007652410509310433
subjected | 4 | 0.0009514747859181732
subjects | 7 | 0.0007866052365434319
sublime | 2 | 8.502678343678259e-05
submarine | 6 | 0.00025508035031034776
submarines | 5 | 0.0005618608832453085
submit | 4 | 0.0008210180623973727
submitted | 2 | 0.00028951939779965256
subordinates | 2 | 0.0002247443532981234
subscribers | 2 | 0.0002247443532981234
subsequent | 2 | 0.00020506510817184457
subservient | 2 | 0.00020506510817184457
subsidies | 2 | 0.006756756756756757
subsidize | 2 | 0.00041050903119868636
subsidy | 2 | 8.502678343678259e-05
subsistence | 2 | 8.502678343678259e-05
substance | 4 | 0.00017005356687356519
substantial | 7 | 0.000717727878601456
substantially | 6 | 0.0015186028853454822
substitute | 4 | 0.00041050903119868636
substitutes | 2 | 0.0002247443532981234
subtitled | 2 | 0.0004757373929590866
subtle | 4 | 0.00041013021634368914
subtleties | 3 | 0.0003371165299471851
suburb | 2 | 8.502678343678259e-05
suburban | 4 | 0.00041013021634368914
suburbs | 5 | 0.0016155088852988692
subversive | 2 | 0.00020506510817184457
subway | 3 | 0.00273224043715847
succeed | 7 | 0.022727272727272728
succeeded | 5 | 0.0007136060894386299
succeeding | 2 | 0.0007902015013828526
succeeds | 4 | 0.002888086642599278
success | 9 | 0.00038262052546552165
successes | 2 | 0.0002247443532981234
successful | 18 | 0.0017430534194606787
successfully | 3 | 0.0006345177664974619
succession | 4 | 0.00017005356687356519
successive | 3 | 0.00030759766225776686
successor | 5 | 0.00021256695859195646
such | 155 | 0.8478260869565217
sudden | 3 | 0.00030759766225776686
suddenly | 15 | 0.0031725888324873096
sue | 8 | 0.025
sued | 2 | 0.00028951939779965256
suez | 2 | 0.00019890601690701143
suez-hungary | 2 | 0.00019890601690701143
suffer | 4 | 0.0008210180623973727
suffered | 9 | 0.0014475969889982628
suffering | 2 | 0.0007902015013828526
suffers | 2 | 0.001444043321299639
sufficient | 12 | 0.0012303906490310674
sufficiently | 4 | 0.0007593014426727411
suffrage | 2 | 8.502678343678259e-05
sugar | 4 | 0.00017005356687356519
suggest | 10 | 0.002052545155993432
suggested | 14 | 0.0031847133757961785
suggestion | 9 | 0.00038262052546552165
suggestions | 4 | 0.0004494887065962468
suggests | 8 | 0.005776173285198556
suicide | 3 | 0.00012754017515517388
suit | 7 | 0.00029759374202873904
suitable | 3 | 0.00030759766225776686
suite | 3 | 0.00025144581342720644
suited | 3 | 0.0007136060894386299
suites | 2 | 0.0002247443532981234
suits | 5 | 0.0005618608832453085
sukarno | 2 | 0.00019890601690701143
sullivan | 4 | 0.00039781203381402286
sum | 6 | 0.00025508035031034776
summed | 3 | 0.0005790387955993051
summer | 32 | 0.00273224043715847
summer's | 2 | 0.006006006006006006
summerdale | 2 | 0.00019890601690701143
summertime | 2 | 8.502678343678259e-05
summit | 8 | 0.00034010713374713037
summoned | 4 | 0.014285714285714285
sumptuous | 2 | 0.00020506510817184457
sums | 4 | 0.0007220216606498195
sun | 7 | 0.0005028916268544129
sunday | 59 | 0.09800664451827243
sunday's | 5 | 0.16129032258064516
sundays | 2 | 0.5
sung | 9 | 0.0021408182683158895
sunny | 5 | 0.00041013021634368914
sunnyvale | 3 | 0.0002983590253605172
sunrise | 2 | 0.0005028916268544129
sunset | 2 | 0.0005028916268544129
sunshine | 2 | 0.00025144581342720644
super | 4 | 0.00273224043715847
superb | 8 | 0.0008202604326873783
superbly | 4 | 0.0015186028853454822
superficial | 2 | 0.00020506510817184457
superintendent | 9 | 0.00038262052546552165
superior | 9 | 0.004244482173174873
superiority | 3 | 0.00012754017515517388
supermarkets | 3 | 0.0003371165299471851
supervision | 3 | 0.00012754017515517388
supervisor | 2 | 0.00025144581342720644
supper | 6 | 0.00025508035031034776
supplement | 3 | 0.00041050903119868636
supplied | 3 | 0.0004757373929590866
supplies | 10 | 0.001444043321299639
supply | 12 | 0.001026272577996716
support | 45 | 0.00273224043715847
supported | 11 | 0.0019029495718363464
supporters | 3 | 0.0003371165299471851
supports | 5 | 0.01694915254237288
suppose | 8 | 0.0016420361247947454
supposed | 7 | 0.001665080875356803
supposedly | 2 | 0.00042301184433164127
suppressed | 3 | 0.0007136060894386299
supreme | 9 | 0.0050933786078098476
supt. | 2 | 0.0005028916268544129
sure | 24 | 0.0023582487439762125
surely | 7 | 0.0014805414551607445
surface | 8 | 0.00034010713374713037
surge | 3 | 0.00012754017515517388
surgery | 2 | 8.502678343678259e-05
surname | 3 | 0.00012754017515517388
surplus | 6 | 0.00025508035031034776
surpluses | 3 | 0.0003371165299471851
surprise | 10 | 0.01098901098901099
surprised | 8 | 0.001665080875356803
surprises | 3 | 0.0003371165299471851
surprising | 6 | 0.001185302252074279
surrender | 6 | 0.00021256695859195646
surrounded | 2 | 0.0004757373929590866
surrounding | 2 | 0.0007902015013828526
survey | 8 | 0.00029759374202873904
survival | 6 | 0.00273224043715847
survive | 8 | 0.0016420361247947454
surviving | 2 | 0.0007902015013828526
survivors | 7 | 0.0007866052365434319
susan | 3 | 0.0002983590253605172
suspect | 4 | 0.0008210180623973727
suspected | 2 | 0.0004757373929590866
suspects | 3 | 0.0021660649819494585
suspend | 2 | 0.00041050903119868636
suspended | 2 | 0.0004757373929590866
suspension | 2 | 8.502678343678259e-05
suspicion | 4 | 0.00017005356687356519
suspicious | 2 | 0.00020506510817184457
sustenance | 2 | 8.502678343678259e-05
sutherland | 6 | 0.0005967180507210343
sw | 3 | 0.00025144581342720644
swamp | 4 | 0.00017005356687356519
swarm | 2 | 0.00020525451559934318
sweater | 2 | 8.502678343678259e-05
sweaters | 2 | 0.0002247443532981234
sweep | 3 | 0.00041050903119868636
sweeping | 2 | 0.0007902015013828526
sweet | 7 | 0.0008488964346349745
sweetheart | 4 | 0.00017005356687356519
swept | 4 | 0.0005790387955993051
swift | 2 | 0.00010253255408592229
swim | 5 | 0.0035335689045936395
swine | 2 | 0.0002247443532981234
swing | 9 | 0.0005028916268544129
swinging | 2 | 0.0007902015013828526
swiss | 2 | 0.00020506510817184457
switch | 2 | 8.502678343678259e-05
switched | 2 | 0.00028951939779965256
switching | 3 | 0.001185302252074279
switzerland | 2 | 0.00019890601690701143
swung | 4 | 0.0005790387955993051
sydney | 4 | 0.00039781203381402286
sylvania | 2 | 0.00019890601690701143
symbol | 7 | 0.00029759374202873904
symbolic | 2 | 0.00020506510817184457
symington | 2 | 0.00019890601690701143
sympathetic | 3 | 0.00030759766225776686
sympathetically | 2 | 0.00042301184433164127
sympathy | 6 | 0.00025508035031034776
symphony | 16 | 0.003268795574553684
symptom | 2 | 8.502678343678259e-05
symptomatic | 3 | 0.00030759766225776686
symptoms | 2 | 0.0002247443532981234
system | 45 | 0.001870589235609217
systems | 5 | 0.0005618608832453085
t. | 13 | 0.0012928891098955744
table | 10 | 0.0004251339171839129
tables | 2 | 0.0002247443532981234
tackle | 2 | 0.00020525451559934318
tactic | 2 | 8.502678343678259e-05
tactical | 3 | 0.00030759766225776686
tactics | 8 | 0.006756756756756757
taffeta | 2 | 8.502678343678259e-05
tagged | 3 | 0.0004757373929590866
tail | 4 | 0.00017005356687356519
taiwan | 6 | 0.0005967180507210343
take | 94 | 0.01929392446633826
take-off | 2 | 8.502678343678259e-05
taken | 49 | 0.011655566127497621
takes | 21 | 0.01694915254237288
taking | 27 | 0.01066772026866851
tale | 3 | 0.00012754017515517388
talent | 12 | 0.0005101607006206955
talented | 2 | 0.00020506510817184457
talents | 5 | 0.0005618608832453085
tales | 2 | 0.0016155088852988692
talk | 21 | 0.003284072249589491
talked | 5 | 0.0008685581933989577
talking | 12 | 0.004741209008297116
talks | 10 | 0.0010113495898415553
tall | 6 | 0.0006151953245155337
tallies | 2 | 0.0002247443532981234
tally | 3 | 0.00020525451559934318
tambourine | 2 | 8.502678343678259e-05
tamiris' | 2 | 0.0037174721189591076
tammany | 5 | 0.0016406890894175555
tangible | 4 | 0.00041013021634368914
tangle | 3 | 0.00020525451559934318
tank | 2 | 8.502678343678259e-05
tanks | 5 | 0.0005618608832453085
tannhaeuser | 2 | 0.0016406890894175555
tap | 2 | 8.502678343678259e-05
tape | 7 | 0.00029759374202873904
tapestry | 2 | 8.502678343678259e-05
tapped | 2 | 0.00028951939779965256
taras | 2 | 0.0016406890894175555
target | 5 | 0.00021256695859195646
tart | 3 | 0.00030759766225776686
tartuffe | 4 | 0.0008203445447087777
tarzan | 4 | 0.00039781203381402286
task | 15 | 0.00273224043715847
tasks | 2 | 0.0002247443532981234
tass | 4 | 0.00012754017515517388
taste | 12 | 0.00046764730890230425
tastes | 2 | 0.0002247443532981234
tattered | 2 | 0.0004757373929590866
taught | 5 | 0.0011580775911986102
taussig | 2 | 0.00019890601690701143
tawes | 2 | 0.00019890601690701143
tax | 79 | 0.003060964203724173
tax-exempt | 3 | 0.00030759766225776686
tax-exemption | 2 | 8.502678343678259e-05
taxable | 2 | 0.00020506510817184457
taxation | 5 | 0.00025144581342720644
taxed | 2 | 0.0004757373929590866
taxes | 13 | 0.001460838296437802
taxi | 3 | 0.00012754017515517388
taxing | 3 | 0.034482758620689655
taxpayer | 7 | 0.00029759374202873904
taxpayers | 14 | 0.0015732104730868638
taxpayers' | 2 | 0.029850746268656716
taylor | 11 | 0.000994530084535057
tchaikovsky | 2 | 0.00019890601690701143
tea | 7 | 0.00029759374202873904
teach | 8 | 0.0016420361247947454
teacher | 12 | 0.0005101607006206955
teachers | 10 | 0.0016155088852988692
teaching | 14 | 0.034482758620689655
team | 38 | 0.0016155088852988692
team's | 2 | 0.006006006006006006
teammate | 2 | 8.502678343678259e-05
teammates | 2 | 0.0002247443532981234
teams | 5 | 0.0005618608832453085
teamsters | 6 | 0.006756756756756757
tech | 6 | 0.0005967180507210343
tech. | 2 | 0.00019890601690701143
technical | 14 | 0.001435455757202912
technically | 3 | 0.0006345177664974619
technicians | 4 | 0.0004494887065962468
technique | 9 | 0.00038262052546552165
techniques | 5 | 0.0005618608832453085
technology | 8 | 0.0015086748805632386
ted | 4 | 0.00039781203381402286
tee | 5 | 0.00025144581342720644
teenage | 2 | 0.00020506510817184457
teenagers | 4 | 0.0004494887065962468
teeth | 9 | 0.0010113495898415553
telegraphers | 4 | 0.0016155088852988692
telephone | 17 | 0.0006802142674942607
telephoned | 2 | 0.00028951939779965256
televised | 2 | 0.0004757373929590866
television | 22 | 0.0009352946178046085
tell | 26 | 0.022727272727272728
teller | 4 | 0.00039781203381402286
telling | 8 | 0.002765705254839984
tells | 7 | 0.005054151624548736
temper | 5 | 0.00021256695859195646
temperament | 2 | 8.502678343678259e-05
temperatures | 2 | 0.0002247443532981234
temple | 6 | 0.001257229067136032
temporarily | 2 | 0.00042301184433164127
temporary | 5 | 0.0005126627704296114
temptation | 2 | 8.502678343678259e-05
temptations | 4 | 0.0004494887065962468
tempted | 2 | 0.0004757373929590866
ten | 18 | 0.00625
tend | 3 | 0.0006157635467980296
tended | 4 | 0.0011580775911986102
tendency | 7 | 0.00029759374202873904
tends | 9 | 0.006498194945848376
tennessee | 3 | 0.0008203445447087777
tennis | 3 | 0.00025144581342720644
tenor | 4 | 0.00017005356687356519
tense | 3 | 0.00030759766225776686
tension | 6 | 0.00025508035031034776
tensions | 2 | 0.0002247443532981234
tent | 2 | 8.502678343678259e-05
tentative | 2 | 0.00020506510817184457
tenure | 4 | 0.00017005356687356519
term | 19 | 0.0008077544426494346
termed | 6 | 0.014285714285714285
terminate | 2 | 0.00041050903119868636
terms | 11 | 0.0012360939431396785
terpers | 2 | 0.14285714285714285
terrace | 2 | 8.502678343678259e-05
terrain | 4 | 0.00017005356687356519
terrible | 2 | 0.0008488964346349745
terribly | 4 | 0.002277904328018223
territorial | 2 | 0.0008488964346349745
territory | 5 | 0.00021256695859195646
terror | 5 | 0.00021256695859195646
terry | 5 | 0.0004972650422675286
test | 23 | 0.00273224043715847
testament | 7 | 0.001760120693990445
testified | 7 | 0.0014475969889982628
testify | 2 | 0.00041050903119868636
testimony | 3 | 0.00012754017515517388
testing | 14 | 0.0015804030027657052
tests | 26 | 0.013513513513513514
tex. | 5 | 0.0035335689045936395
texans | 9 | 0.027692307692307693
texas | 50 | 0.028268551236749116
texas' | 3 | 0.0055762081784386614
text | 3 | 0.00012754017515517388
texture | 4 | 0.00017005356687356519
textures | 4 | 0.0004494887065962468
thailand | 3 | 0.0002983590253605172
than | 291 | 0.061553653719552334
thank | 6 | 0.0012315270935960591
thanks | 11 | 0.006756756756756757
thant | 5 | 0.0035335689045936395
that | 1601 | 0.75
that's | 18 | 1.0
the | 11542 | 0.8457142857142858
theater | 31 | 0.002263012320844858
theaters | 8 | 0.0008989774131924936
theatre | 7 | 0.02127659574468085
theatre-by-the-sea | 2 | 0.00019890601690701143
theatrical | 4 | 0.00041013021634368914
their | 396 | 0.18574108818011256
theirs | 3 | 0.17647058823529413
them | 191 | 0.1970954356846473
theme | 10 | 0.0004251339171839129
themselves | 46 | 0.8518518518518519
then | 154 | 0.038461538461538464
theodore | 5 | 0.0004972650422675286
theoretical | 2 | 0.00020506510817184457
theories | 4 | 0.0016155088852988692
theory | 12 | 0.0005101607006206955
there | 375 | 1.0
there's | 7 | 1.0
thereafter | 5 | 0.0010575296108291032
thereby | 10 | 0.0021150592216582064
therefore | 17 | 0.0035956006768189507
thereupon | 2 | 0.00042301184433164127
these | 161 | 0.5420875420875421
thesis | 2 | 0.00273224043715847
they | 496 | 0.37433962264150944
they'd | 3 | 0.08108108108108109
they're | 11 | 0.3333333333333333
they've | 4 | 0.15384615384615385
thick | 2 | 0.00020506510817184457
thieves | 2 | 0.0002247443532981234
thin | 6 | 0.0006151953245155337
thing | 35 | 0.0014879687101436953
things | 40 | 0.004494887065962468
think | 56 | 0.011494252873563218
thinker | 2 | 8.502678343678259e-05
thinking | 9 | 0.0031608060055314103
thinks | 4 | 0.002888086642599278
thinner | 2 | 0.007407407407407408
third | 52 | 0.1031578947368421
thirteen | 5 | 0.0017624250969333803
thirties | 4 | 0.0032310177705977385
this | 749 | 1.0
thomas | 28 | 0.0026852312282446542
thompson | 14 | 0.00139234211834908
thoroughly | 5 | 0.002277904328018223
those | 135 | 0.45454545454545453
though | 47 | 0.012837393021724819
thought | 20 | 0.004053271569195136
thoughts | 2 | 0.0002247443532981234
thousand | 6 | 0.0021149101163200562
thousands | 14 | 0.0015732104730868638
threads | 2 | 0.0002247443532981234
threat | 12 | 0.00546448087431694
threaten | 2 | 0.00041050903119868636
threatened | 7 | 0.0014475969889982628
threatening | 7 | 0.002370604504148558
threatens | 2 | 0.001444043321299639
threats | 2 | 0.0002247443532981234
three | 128 | 1.0
three-day | 2 | 0.00020506510817184457
three-fifths | 2 | 0.0002247443532981234
three-man | 2 | 0.00020506510817184457
three-round | 2 | 0.00020506510817184457
three-year | 2 | 0.00020506510817184457
threesome | 2 | 8.502678343678259e-05
threshold | 4 | 0.00025144581342720644
threw | 6 | 0.0017371163867979154
thrift | 5 | 0.001257229067136032
thrilling | 2 | 0.00020506510817184457
throat | 2 | 8.502678343678259e-05
throats | 2 | 0.0002247443532981234
throneberry | 4 | 0.00039781203381402286
through | 96 | 0.010282776349614395
throughout | 18 | 0.0009534908358936328
throw | 9 | 0.0014367816091954023
throwing | 5 | 0.0019755037534571317
thrown | 2 | 0.0004757373929590866
throws | 3 | 0.01694915254237288
thru | 14 | 0.0007416039834728255
thrust | 3 | 0.00028951939779965256
thrusts | 2 | 0.0002247443532981234
thumb | 2 | 8.502678343678259e-05
thunderous | 2 | 0.00020506510817184457
thurber | 6 | 0.0005967180507210343
thurber's | 2 | 0.0037174721189591076
thursday | 23 | 0.03820598006644518
thus | 26 | 0.004555808656036446
thyroid | 4 | 0.00273224043715847
tibet | 5 | 0.0004972650422675286
ticket | 7 | 0.00029759374202873904
tickets | 5 | 0.0005618608832453085
tide | 2 | 0.00273224043715847
tie | 5 | 0.00021256695859195646
tied | 6 | 0.0014475969889982628
ties | 2 | 0.0002247443532981234
tigard | 2 | 0.00019890601690701143
tiger | 2 | 8.502678343678259e-05
tight | 2 | 0.00020506510817184457
tile | 2 | 8.502678343678259e-05
till | 2 | 0.0003291639236339697
time | 197 | 0.008035031034775954
timed | 3 | 0.0004757373929590866
timely | 3 | 0.00030759766225776686
times | 44 | 0.7142857142857143
timetable | 2 | 8.502678343678259e-05
timex | 2 | 0.0008203445447087777
timing | 5 | 0.0003951007506914263
tintable | 2 | 0.00020506510817184457
tiny | 5 | 0.0005126627704296114
tip | 2 | 8.502678343678259e-05
tips | 2 | 0.0002247443532981234
tired | 6 | 0.00041013021634368914
tireless | 2 | 0.00020506510817184457
tires | 2 | 0.0002247443532981234
title | 15 | 0.0006377008757758694
titled | 3 | 0.0007136060894386299
titles | 5 | 0.0005618608832453085
tnt | 3 | 0.00012754017515517388
to | 4005 | 1.0
toast | 5 | 0.00041050903119868636
tobacco | 2 | 8.502678343678259e-05
today | 75 | 0.12458471760797342
today's | 13 | 0.75
toe | 2 | 8.502678343678259e-05
toes | 2 | 0.0002247443532981234
together | 38 | 0.047619047619047616
token | 5 | 0.0005126627704296114
told | 67 | 0.015055008685581933
tolerant | 2 | 0.00020506510817184457
tolerated | 2 | 0.0004757373929590866
toll | 2 | 8.502678343678259e-05
tom | 7 | 0.00069617105917454
tomatoes | 2 | 0.0002247443532981234
tomb | 2 | 8.502678343678259e-05
tommy | 2 | 0.00019890601690701143
tomorrow | 22 | 0.3333333333333333
tone | 8 | 0.00034010713374713037
tones | 5 | 0.0005618608832453085
tongues | 2 | 0.0002247443532981234
tonight | 12 | 0.019933554817275746
tonight's | 2 | 0.06451612903225806
tons | 5 | 0.0005618608832453085
tony | 3 | 0.0002983590253605172
too | 129 | 0.06681852695520121
toobin | 2 | 0.00019890601690701143
took | 51 | 0.014765489287782282
toot | 2 | 0.3333333333333333
toothbrush | 3 | 0.00012754017515517388
top | 47 | 0.4025974025974026
top-drawer | 2 | 8.502678343678259e-05
topical | 2 | 0.00020506510817184457
topics | 2 | 0.0002247443532981234
tops | 2 | 0.012987012987012988
tormented | 2 | 0.014285714285714285
torn | 3 | 0.0007136060894386299
toronto | 4 | 0.00039781203381402286
tortoise | 2 | 8.502678343678259e-05
tortured | 3 | 0.0007136060894386299
toss | 2 | 0.00020525451559934318
tossed | 3 | 0.0005790387955993051
total | 43 | 0.01098901098901099
totaled | 4 | 0.0011580775911986102
totaling | 4 | 0.0015804030027657052
totalitarian | 2 | 0.00020506510817184457
totalitarianism | 3 | 0.00025144581342720644
totally | 8 | 0.002277904328018223
totals | 2 | 0.0007220216606498195
touch | 12 | 0.0006157635467980296
touchdown | 5 | 0.00021256695859195646
touches | 7 | 0.001444043321299639
tough | 6 | 0.0006151953245155337
tougher | 2 | 0.00641025641025641
toughness | 3 | 0.00012754017515517388
tour | 16 | 0.0006802142674942607
touring | 2 | 0.0007902015013828526
tourists | 2 | 0.0002247443532981234
tournament | 16 | 0.0005951874840574781
tournaments | 3 | 0.0003371165299471851
tours | 2 | 0.0002247443532981234
toward | 60 | 0.011299435028248588
towards | 4 | 0.00021188685242080728
towel | 2 | 8.502678343678259e-05
tower | 2 | 9.945300845350572e-05
towering | 3 | 0.001185302252074279
town | 36 | 0.00273224043715847
town's | 4 | 0.012012012012012012
towns | 4 | 0.0004494887065962468
township | 3 | 0.0007543374402816193
